161.41980 -60.25114 2
161.39939 -60.30176 2
161.40078 -60.35224 2
161.42593 -60.46747 2
161.41923 -60.48916 2
161.36240 -60.55445 2
161.28356 -60.63066 2
161.24731 -60.65250 2
161.18962 -60.70690 2
161.13137 -60.74325 2
160.96273 -60.81606 2
160.87430 -60.84157 2
160.82993 -60.84529 2
160.72631 -60.84551 2
160.63744 -60.83121 2
160.54126 -60.82766 2
160.39329 -60.83484 2
160.25995 -60.85631 2
160.21559 -60.84902 2
160.18619 -60.82732 2
160.18640 -60.80568 2
160.26833 -60.71930 2
160.23159 -60.70481 2
160.14308 -60.71182 2
160.12122 -60.69012 2
160.18786 -60.65423 2
160.37188 -60.63289 2
160.37932 -60.60765 2
160.29888 -60.54626 2
160.26988 -60.49934 2
160.17555 -60.41260 2
160.12459 -60.39804 2
160.02329 -60.33642 2
159.89282 -60.29984 2
159.86413 -60.27807 2
159.85008 -60.25276 2
159.85051 -60.23112 2
159.87311 -60.18796 2
159.86710 -60.12302 2
159.85305 -60.10132 2
159.78865 -60.06854 2
159.76745 -60.04679 2
159.77561 -60.00356 2
159.83410 -59.96420 2
159.84173 -59.94260 2
159.70642 -59.88056 2
159.47694 -59.86456 2
159.34843 -59.84187 2
159.27028 -59.81953 2
159.23606 -59.77593 2
159.21624 -59.73246 2
159.21706 -59.71082 2
159.25441 -59.66791 2
159.29502 -59.53124 2
159.32408 -59.51347 2
159.46710 -59.48582 1
159.68153 -61.03726 0 2 NGC3372_lv2
159.57011 -61.05279 2
159.45517 -61.04909 2
159.32997 -61.01048 2
159.29805 -60.98603 2
159.19772 -60.98216 2
159.10500 -60.95913 2
159.09112 -60.93819 2
159.12432 -60.88966 2
159.12457 -60.87749 2
159.11771 -60.86355 2
159.09304 -60.84777 2
158.91967 -60.78940 2
158.75809 -60.71524 2
158.64893 -60.68480 2
158.53007 -60.63505 2
158.38561 -60.61276 2
158.31223 -60.58937 2
158.27771 -60.56986 2
158.37340 -60.56741 2
158.46482 -60.58225 2
158.61685 -60.58887 2
158.67627 -60.61198 2
158.68649 -60.62424 2
158.73223 -60.63504 2
158.86698 -60.63602 2
158.90990 -60.62239 2
158.94535 -60.62261 2
158.96289 -60.62967 2
158.99041 -60.66462 2
158.99012 -60.67679 2
159.01444 -60.69954 2
159.09880 -60.74346 2
159.15839 -60.79070 2
159.38991 -60.80025 2
159.38874 -60.89763 2
159.39565 -60.91852 2
159.43829 -60.94645 2
159.51350 -60.94488 2
159.53147 -60.93622 2
159.55676 -60.90148 2
159.59261 -60.88414 2
159.66411 -60.87900 2
159.70697 -60.88772 2
159.72838 -60.91034 2
159.74262 -60.98859 2
159.68153 -61.03726 1
161.64885 -58.66479 0 2 NGC3372_lv2
161.63097 -58.63463 2
161.58420 -58.62042 2
161.51172 -58.61627 2
161.47146 -58.62634 2
161.47308 -58.64731 2
161.51824 -58.67078 2
161.48438 -58.69762 2
161.50700 -58.71858 2
161.61681 -58.71599 2
161.63937 -58.70422 2
161.65219 -58.68743 2
161.64885 -58.66479 1
23.39871  30.69724  0 2 NGC0595_lv2
23.39304  30.68668  2
23.38312  30.68830  2
23.38563  30.71552  2
23.39871  30.69724  1
83.28164  -67.73682 0 2 NGC2020_lv2
83.23584  -67.72629 2
83.24050  -67.70132 2
83.27751  -67.68670 2
83.30217  -67.68572 2
83.35875  -67.70911 2
83.34851  -67.72121 2
83.28164  -67.73682 1
82.85528  -71.09209 0 3 NGC2018_lv3
82.81313  -71.10038 2
82.80261  -71.09582 2
82.80663  -71.09062 2
82.76554  -71.08427 2
82.81518  -71.07746 2
82.78268  -71.05584 2
82.79174  -71.04267 2
82.84927  -71.04805 2
82.84277  -71.02822 2
82.82779  -71.01408 2
82.88180  -71.04837 2
82.92084  -71.04933 2
82.90787  -71.06689 2
82.86981  -71.07259 2
82.85528  -71.09209 1
101.72879 1.29257   0 2 NGC2282_lv2
101.70362 1.29238   2
101.68997 1.31090   2
101.69504 1.32768   2
101.72372 1.34465   2
101.74596 1.32709   2
101.72879 1.29257   1
272.49876 -24.14173 0 3 NGC6559_lv3
272.47260 -24.13565 2
272.44799 -24.10405 2
272.43157 -24.13003 2
272.42953 -24.10779 2
272.44799 -24.05795 2
272.47747 -24.03314 2
272.51385 -24.01768 2
272.46696 -24.09375 2
272.49106 -24.08111 2
272.50747 -24.08860 2
272.51261 -24.11832 2
272.52466 -24.11808 2
272.49876 -24.14173 1
81.59911  -67.51607 0 3 NGC1955_lv3
81.63510  -67.51270 2
81.64829  -67.49136 2
81.61310  -67.45906 2
81.56986  -67.46299 2
81.55810  -67.47702 2
81.57788  -67.48574 2
81.55729  -67.50146 2
81.56607  -67.51438 2
81.52410  -67.53992 2
81.58952  -67.54696 2
81.61453  -67.53124 2
81.59690  -67.52618 2
81.59911  -67.51607 1
74.47771  -66.47696 0 3 NGC1769_lv3
74.45718  -66.47767 2
74.44428  -66.48680 2
74.38445  -66.48796 2
74.37038  -66.48444 2
74.36572  -66.47110 2
74.37338  -66.45776 2
74.41969  -66.43741 2
74.50166  -66.44138 2
74.48938  -66.44607 2
74.50464  -66.45964 2
74.47771  -66.47696 1
92.39483  -6.35662  0 2 NGC2182_lv2
92.37128  -6.35732  2
92.35009  -6.34351  2
92.34020  -6.32339  2
92.34703  -6.30583  2
92.37929  -6.30303  2
92.42002  -6.31777  2
92.41861  -6.33813  2
92.39483  -6.35662  1
129.90662 -41.20212 0 1 Vela_lv1
129.85008 -41.20739 2
129.76038 -41.23527 2
129.68053 -41.24804 2
129.53401 -41.25337 2
129.41077 -41.24848 2
129.29091 -41.21091 2
129.03191 -41.08277 2
128.83645 -41.01446 2
128.77698 -40.98413 2
128.71792 -40.91621 2
128.70172 -40.87856 2
128.69386 -40.67067 2
128.66902 -40.51777 2
128.66974 -40.44766 2
128.69339 -40.38519 2
128.70398 -40.31013 2
128.74037 -40.28028 2
128.80604 -40.27811 2
128.85193 -40.28583 2
129.01248 -40.34401 2
129.16689 -40.34687 2
129.28521 -40.31695 2
129.35745 -40.28192 2
129.41977 -40.22931 2
129.43613 -40.19675 2
129.44915 -40.12663 2
129.52093 -40.01887 2
129.56329 -39.97122 2
129.67082 -39.90587 2
129.82393 -39.86028 2
130.15659 -39.85343 2
130.26439 -39.86515 2
130.45811 -39.94109 2
130.61630 -40.01710 2
130.67260 -40.05404 2
130.72948 -40.11598 2
130.77106 -40.22567 2
130.78153 -40.41087 2
130.77761 -40.53614 2
130.74936 -40.60410 2
130.63332 -40.74567 2
130.51918 -40.83452 2
130.21409 -41.04501 2
130.00278 -41.16657 2
129.90662 -41.20212 1
131.23831 -41.52955 0 1 Vela_lv1
131.09113 -41.52929 2
131.01105 -41.49401 2
130.99118 -41.46139 2
130.89824 -41.37591 2
130.88845 -41.34582 2
130.88894 -41.28071 2
130.87584 -41.25061 2
130.87610 -41.21555 2
130.88977 -41.16803 2
130.92322 -41.14062 2
131.02323 -41.09089 2
131.06992 -41.05346 2
131.13979 -41.01355 2
131.22614 -40.98615 2
131.33561 -40.97872 2
131.39201 -41.01378 2
131.42192 -41.07387 2
131.47180 -41.10889 2
131.51847 -41.17145 2
131.58855 -41.23894 2
131.63549 -41.31647 2
131.63570 -41.36906 2
131.62915 -41.39912 2
131.56252 -41.44433 2
131.34870 -41.50959 2
131.23831 -41.52955 1
133.37263 -42.92440 0 1 Vela_lv1
132.67507 -42.93609 2
132.44586 -42.90649 2
132.34671 -42.87901 2
132.23743 -42.82889 2
131.96857 -42.67812 2
131.90090 -42.61279 2
131.78264 -42.51713 2
131.74576 -42.46437 2
131.71256 -42.38907 2
131.70311 -42.31640 2
131.70395 -42.23127 2
131.71492 -42.14618 2
131.71803 -41.82317 2
131.72510 -41.78564 2
131.74562 -41.74568 2
132.10564 -41.48402 2
132.24277 -41.41659 2
132.45633 -41.34643 2
132.66644 -41.34350 2
132.88345 -41.36769 2
133.10437 -41.42649 2
133.34296 -41.51978 2
133.47896 -41.64370 2
133.60306 -41.81769 2
133.62872 -41.92258 2
133.63636 -42.13036 2
133.65486 -42.20778 2
133.67289 -42.26016 2
133.71524 -42.33980 2
133.83479 -42.52112 2
133.84997 -42.58604 2
133.85125 -42.63862 2
133.83629 -42.72396 2
133.80681 -42.77443 2
133.66555 -42.86881 2
133.52978 -42.91537 2
133.37263 -42.92440 1
133.59144 -50.22477 0 1 Vela_lv1
133.22098 -50.22760 2
132.74623 -50.18950 2
132.26776 -50.08499 2
132.13011 -50.03480 2
131.83505 -49.86978 2
131.64662 -49.78796 2
131.49096 -49.68361 2
131.21323 -49.44139 2
130.98673 -49.17618 2
130.96759 -49.11187 2
130.86386 -48.98433 2
130.77944 -48.92106 2
130.66328 -48.87974 2
130.31716 -48.79820 2
129.97332 -48.76950 2
129.72745 -48.71763 2
129.62908 -48.68597 2
129.53070 -48.64346 2
129.35051 -48.53661 2
129.21961 -48.40782 2
129.15435 -48.33260 2
128.94351 -48.04214 2
128.87911 -47.97755 2
128.79879 -47.92367 2
128.67036 -47.90197 2
128.42947 -47.90128 2
128.22016 -47.94336 2
128.12310 -47.98584 2
127.91280 -48.04891 2
127.71762 -48.13329 2
127.62031 -48.15383 2
127.42487 -48.21619 2
127.29464 -48.24683 2
127.21243 -48.28878 2
127.11463 -48.30890 2
126.85531 -48.31551 2
126.69395 -48.30187 2
126.47051 -48.23289 2
126.39235 -48.17740 2
126.27143 -48.01318 2
126.24310 -47.93714 2
126.18277 -47.86035 2
126.10660 -47.78315 2
125.99749 -47.72665 2
125.87202 -47.68039 2
125.68290 -47.63228 2
125.41653 -47.54925 2
125.27385 -47.53415 2
125.17978 -47.50965 2
125.08503 -47.49583 2
124.70991 -47.39677 2
124.57573 -47.28407 2
124.53348 -47.21780 2
124.41139 -47.15925 2
124.19387 -47.10752 2
124.10201 -47.07141 2
123.96297 -47.03324 2
123.50586 -47.01291 2
123.37872 -47.01773 2
123.10628 -47.04763 2
122.94390 -47.08261 2
122.81286 -47.11901 2
122.58056 -47.20381 2
122.00140 -47.37624 2
121.58771 -47.48079 2
121.45625 -47.50494 2
121.30570 -47.54933 2
121.09291 -47.57860 2
120.76700 -47.61052 2
120.01182 -47.60977 2
119.04485 -47.53227 2
118.92028 -47.51084 2
118.81367 -47.47998 2
118.70511 -47.45969 2
118.61452 -47.43002 2
118.46210 -47.30790 2
118.42759 -47.23966 2
118.37745 -47.16998 2
118.31098 -47.02276 2
118.31232 -46.93602 2
118.39835 -46.49873 2
118.42628 -46.43615 2
118.44071 -46.36148 2
118.48396 -46.30029 2
118.54254 -46.24049 2
118.63386 -46.17277 2
118.86952 -46.08525 2
119.00246 -46.04265 2
119.77620 -45.90138 2
120.06336 -45.85909 2
120.37751 -45.83979 2
120.53287 -45.84052 2
120.96359 -45.87142 2
121.10062 -45.89172 2
121.34708 -45.90835 2
121.75914 -45.96738 2
121.89804 -45.97600 2
122.08066 -46.00868 2
122.72734 -46.20747 2
123.03426 -46.25599 2
123.34389 -46.28221 2
124.13712 -46.31788 2
124.43726 -46.27602 2
124.66004 -46.21977 2
124.88314 -46.15234 2
125.07765 -46.04043 2
125.14328 -45.98871 2
125.23901 -45.94870 2
125.41662 -45.83571 2
125.82881 -45.65361 2
125.90864 -45.60186 2
126.05523 -45.44402 2
126.12082 -45.35946 2
126.13981 -45.28451 2
126.19782 -44.05766 2
126.21623 -43.98269 2
126.28177 -43.85496 2
126.34424 -43.79177 2
126.45434 -43.65420 2
126.69785 -43.50850 2
126.98456 -43.36303 2
127.09011 -43.30018 2
127.15175 -43.21499 2
127.33890 -42.82997 2
127.47470 -42.67022 2
127.52005 -42.60616 2
127.55117 -42.52035 2
127.71627 -42.28523 2
127.77561 -42.22122 2
127.95142 -42.12592 2
128.14078 -42.06276 2
128.51771 -42.04318 2
128.64810 -42.04355 2
128.87991 -42.06537 2
129.01039 -42.08685 2
129.47544 -42.20382 2
129.78202 -42.30944 2
129.97267 -42.39388 2
130.39858 -42.52881 2
130.56152 -42.61260 2
130.68164 -42.71841 2
130.75916 -42.85717 2
130.79325 -43.00743 2
130.79563 -43.08281 2
130.81242 -43.14715 2
130.82179 -43.43788 2
130.85462 -43.53426 2
130.87234 -43.62013 2
130.95228 -43.78025 2
131.02047 -44.01596 2
131.09208 -44.32696 2
131.20382 -44.48627 2
131.26638 -44.53882 2
131.35972 -44.60142 2
131.48548 -44.70629 2
131.57935 -44.76871 2
131.89544 -45.00846 2
131.97562 -45.08171 2
132.07066 -45.14371 2
132.45703 -45.45542 2
132.55325 -45.51701 2
132.63504 -45.58977 2
132.84320 -45.70126 2
133.11801 -45.86384 2
133.42455 -46.01377 2
133.52285 -46.07452 2
133.69093 -46.21856 2
133.96739 -46.50867 2
134.10469 -46.63199 2
134.42949 -46.88661 2
134.54631 -46.94571 2
134.61498 -46.99630 2
134.71532 -47.04527 2
134.91411 -47.12148 2
135.11600 -47.21880 2
135.21595 -47.25661 2
135.47449 -47.41510 2
135.64958 -47.53474 2
135.77066 -47.60331 2
135.87040 -47.62982 2
135.99200 -47.69817 2
136.07758 -47.73619 2
136.14882 -47.78586 2
136.20575 -47.84719 2
136.26586 -47.92994 2
136.28578 -48.06926 2
136.31418 -48.15398 2
136.35627 -48.44332 2
136.32030 -48.53210 2
136.30201 -48.63057 2
136.24271 -48.78565 2
136.22514 -49.00302 2
136.15669 -49.21265 2
136.11681 -49.27994 2
136.00379 -49.41641 2
135.94552 -49.47389 2
135.58142 -49.73237 2
135.35900 -49.82005 2
135.13304 -49.88587 2
134.81164 -49.99911 2
134.69732 -50.02620 2
134.36671 -50.07384 2
134.15738 -50.15860 2
134.04005 -50.16358 2
133.59144 -50.22477 1
125.99963 -53.63812 0 1 Vela_lv1
125.51705 -53.56877 2
125.36430 -53.55805 2
124.68739 -53.44925 2
124.47024 -53.43795 2
124.29637 -53.41313 2
123.64618 -53.35018 2
122.86948 -53.21842 2
122.46103 -53.16342 2
121.92403 -53.11821 2
121.41034 -53.05812 2
121.25995 -53.05526 2
120.96164 -53.01023 2
120.58006 -52.93652 2
120.45251 -52.92029 2
120.26289 -52.87634 2
120.13877 -52.82106 2
119.92966 -52.76306 2
119.76712 -52.66738 2
119.64774 -52.57289 2
119.55004 -52.47902 2
119.19714 -51.97458 2
119.12122 -51.89405 2
118.98567 -51.78523 2
118.79115 -51.64792 2
118.63494 -51.55074 2
118.47645 -51.47913 2
118.31695 -51.42019 2
118.13411 -51.38583 2
116.15638 -51.27603 2
115.82772 -51.25450 2
115.66575 -51.23056 2
115.29665 -51.20474 2
115.11465 -51.17857 2
114.79958 -51.09003 2
114.45520 -50.94617 2
114.36378 -50.88681 2
114.19142 -50.82077 2
113.97482 -50.67257 2
113.86971 -50.58552 2
113.63778 -50.42219 2
113.53381 -50.33483 2
113.44466 -50.27476 2
113.27828 -50.10325 2
113.17560 -50.01558 2
112.90895 -49.84711 2
112.78766 -49.75721 2
112.68655 -49.66910 2
112.54045 -49.60256 2
112.40073 -49.51031 2
112.16642 -49.39512 2
112.08058 -49.33400 2
111.95583 -49.26874 2
111.89928 -49.17125 2
111.82035 -49.08443 2
111.74403 -48.90620 2
111.72387 -48.82553 2
111.68752 -48.73001 2
111.67678 -48.61106 2
111.64302 -48.42416 2
111.64231 -48.34556 2
111.61794 -48.12037 2
111.61572 -47.88451 2
111.63231 -47.65072 2
111.75736 -47.11482 2
111.79368 -47.04031 2
111.93200 -46.93775 2
112.21903 -46.85109 2
112.37669 -46.82861 2
112.81695 -46.82188 2
113.43400 -46.88259 2
113.55763 -46.93345 2
113.66028 -46.99524 2
113.76560 -47.04411 2
113.88509 -47.12022 2
114.27386 -47.29810 2
114.38264 -47.33354 2
115.22432 -47.70156 2
115.48994 -47.85181 2
115.62885 -47.95309 2
115.74706 -48.06566 2
115.89440 -48.24509 2
116.09891 -48.44116 2
116.32631 -48.62527 2
116.58704 -48.86285 2
116.76461 -49.00373 2
116.90383 -49.14197 2
117.04556 -49.26716 2
117.33448 -49.49125 2
117.58619 -49.71247 2
117.69612 -49.79607 2
117.76803 -49.86462 2
